target_id,molecule_chembl_id,standard_type,standard_value,standard_units
CHEMBL2487,CHEMBL81260,Ki,10.3,nM
CHEMBL2487,CHEMBL55380,Ki,0.9,nM
CHEMBL2487,CHEMBL78410,Ki,2000.0,nM
CHEMBL2487,CHEMBL81685,Ki,1000.0,nM
CHEMBL2487,CHEMBL78621,Ki,242.0,nM
CHEMBL2487,CHEMBL312622,Ki,2000.0,nM
CHEMBL2487,CHEMBL310444,Ki,2000.0,nM
CHEMBL2487,CHEMBL78765,Ki,638.0,nM
CHEMBL2487,CHEMBL309920,Ki,339.0,nM
CHEMBL2487,CHEMBL78012,Ki,15.0,nM
CHEMBL2487,CHEMBL311035,Ki,2000.0,nM
CHEMBL2487,CHEMBL311039,IC50,5000.0,nM
CHEMBL2487,CHEMBL450926,IC50,2700.0,nM
CHEMBL2487,CHEMBL310242,IC50,1800.0,nM
CHEMBL2487,CHEMBL74874,IC50,11000.0,nM
CHEMBL2487,CHEMBL75183,IC50,10000.0,nM
CHEMBL2487,CHEMBL76112,Ki,0.13,nM
CHEMBL2487,CHEMBL74348,Ki,0.27,nM
CHEMBL2487,CHEMBL305634,Ki,0.19,nM
CHEMBL2487,CHEMBL300172,Ki,0.14,nM
CHEMBL2487,CHEMBL424,Ki,1800.0,nM
CHEMBL2487,CHEMBL74704,Ki,0.11,nM
CHEMBL2487,CHEMBL55380,Ki,2000.0,nM
CHEMBL2487,CHEMBL55380,Ki,0.9,nM
CHEMBL2487,CHEMBL55380,Ki,5000.0,nM
CHEMBL2487,CHEMBL55380,Ki,2.2,nM
CHEMBL2487,CHEMBL58092,Ki,2000.0,nM
CHEMBL2487,CHEMBL58092,Ki,5.4,nM
CHEMBL2487,CHEMBL58092,Ki,2000.0,nM
CHEMBL2487,CHEMBL58092,Ki,6.4,nM
CHEMBL2487,CHEMBL292910,Ki,0.17,nM
CHEMBL2487,CHEMBL292910,Ki,1000.0,nM
CHEMBL2487,CHEMBL292910,Ki,0.8,nM
CHEMBL2487,CHEMBL292910,Ki,1000.0,nM
CHEMBL2487,CHEMBL300172,Ki,0.14,nM
CHEMBL2487,CHEMBL300172,Ki,1000.0,nM
CHEMBL2487,CHEMBL300172,Ki,0.4,nM
CHEMBL2487,CHEMBL300172,Ki,2000.0,nM
CHEMBL2487,CHEMBL55401,Ki,2000.0,nM
CHEMBL2487,CHEMBL55401,Ki,1.9,nM
CHEMBL2487,CHEMBL55401,Ki,3000.0,nM
CHEMBL2487,CHEMBL55401,Ki,0.8,nM
CHEMBL2487,CHEMBL57267,Ki,9000.0,nM
CHEMBL2487,CHEMBL57267,Ki,116.0,nM
CHEMBL2487,CHEMBL57267,Ki,4000.0,nM
CHEMBL2487,CHEMBL57267,Ki,294.0,nM
CHEMBL2487,CHEMBL55536,Ki,2000.0,nM
CHEMBL2487,CHEMBL55536,Ki,1.6,nM
CHEMBL2487,CHEMBL55536,Ki,2400.0,nM
CHEMBL2487,CHEMBL55536,Ki,5.0,nM
CHEMBL2487,CHEMBL328430,Ki,1.9,nM
CHEMBL2487,CHEMBL93334,Ki,11.0,nM
CHEMBL2487,CHEMBL93124,Ki,4.3,nM
CHEMBL2487,CHEMBL92802,Ki,8.6,nM
CHEMBL2487,CHEMBL92390,Ki,7.0,nM
CHEMBL2487,CHEMBL93118,Ki,37.0,nM
CHEMBL2487,CHEMBL328660,Ki,1.7,nM
CHEMBL2487,CHEMBL93884,Ki,46.0,nM
CHEMBL2487,CHEMBL55401,Ki,2.9,nM
CHEMBL2487,CHEMBL92816,Ki,4.0,nM
CHEMBL2487,CHEMBL93270,Ki,64.0,nM
CHEMBL2487,CHEMBL92801,Ki,11.0,nM
CHEMBL2487,CHEMBL57267,Ki,580.0,nM
CHEMBL2487,CHEMBL330529,Ki,10.0,nM
CHEMBL2487,CHEMBL329640,Ki,64.0,nM
CHEMBL2487,CHEMBL91449,Ki,4.4,nM
CHEMBL2487,CHEMBL92852,Ki,7.2,nM
CHEMBL2487,CHEMBL94230,Ki,4.9,nM
CHEMBL2487,CHEMBL93109,Ki,9.5,nM
CHEMBL2487,CHEMBL563,IC50,305000.0,nM
CHEMBL2487,CHEMBL196279,IC50,75000.0,nM
CHEMBL2487,CHEMBL196279,IC50,,nM
CHEMBL2487,CHEMBL195970,IC50,77000.0,nM
CHEMBL2487,CHEMBL195970,IC50,94000.0,nM
CHEMBL2487,CHEMBL197456,IC50,,nM
CHEMBL2487,CHEMBL194098,IC50,,nM
CHEMBL2487,CHEMBL193415,IC50,,nM
CHEMBL2487,CHEMBL264006,IC50,21000.0,nM
CHEMBL2487,CHEMBL264006,IC50,46000.0,nM
CHEMBL2487,CHEMBL195884,IC50,,nM
CHEMBL2487,CHEMBL193971,IC50,129000.0,nM
CHEMBL2487,CHEMBL193971,IC50,,nM
CHEMBL2487,CHEMBL194686,IC50,,nM
CHEMBL2487,CHEMBL194274,IC50,83000.0,nM
CHEMBL2487,CHEMBL194274,IC50,,nM
CHEMBL2487,CHEMBL371875,IC50,,nM
CHEMBL2487,CHEMBL194645,IC50,,nM
CHEMBL2487,CHEMBL196321,IC50,67000.0,nM
CHEMBL2487,CHEMBL196321,IC50,,nM
CHEMBL2487,CHEMBL196322,IC50,210000.0,nM
CHEMBL2487,CHEMBL1394,IC50,,nM
CHEMBL2487,CHEMBL380778,IC50,41000.0,nM
CHEMBL2487,CHEMBL197202,IC50,35000.0,nM
CHEMBL2487,CHEMBL197202,IC50,,nM
CHEMBL2487,CHEMBL426291,IC50,,nM
CHEMBL2487,CHEMBL196691,IC50,,nM
CHEMBL2487,CHEMBL194760,IC50,,nM
CHEMBL2487,CHEMBL194760,IC50,-1.0,%
CHEMBL2487,CHEMBL196246,IC50,111000.0,nM
CHEMBL2487,CHEMBL196246,IC50,22000.0,nM
CHEMBL2487,CHEMBL196945,IC50,41000.0,nM
CHEMBL2487,CHEMBL196945,IC50,14000.0,nM
CHEMBL2487,CHEMBL196946,IC50,96300.0,nM
CHEMBL2487,CHEMBL196946,IC50,-5.0,%
CHEMBL2487,CHEMBL372751,IC50,46000.0,nM
CHEMBL2487,CHEMBL372751,IC50,101000.0,nM
CHEMBL2487,CHEMBL193634,IC50,,nM
CHEMBL2487,CHEMBL193634,IC50,,nM
CHEMBL2487,CHEMBL194692,IC50,70600.0,nM
CHEMBL2487,CHEMBL194692,IC50,,nM
CHEMBL2487,CHEMBL364738,IC50,,nM
CHEMBL2487,CHEMBL194838,IC50,,nM
CHEMBL2487,CHEMBL194838,IC50,,nM
CHEMBL2487,CHEMBL196947,IC50,31600.0,nM
CHEMBL2487,CHEMBL196947,IC50,409000.0,nM
CHEMBL2487,CHEMBL372846,IC50,33600.0,nM
CHEMBL2487,CHEMBL372846,IC50,111000.0,nM
CHEMBL2487,CHEMBL427548,IC50,57900.0,nM
CHEMBL2487,CHEMBL197140,IC50,11000.0,nM
CHEMBL2487,CHEMBL197140,IC50,,nM
CHEMBL2487,CHEMBL382721,IC50,,nM
CHEMBL2487,CHEMBL382721,IC50,81000.0,nM
CHEMBL2487,CHEMBL382721,IC50,,nM
CHEMBL2487,CHEMBL436483,IC50,17700.0,nM
CHEMBL2487,CHEMBL196070,IC50,114000.0,nM
CHEMBL2487,CHEMBL196070,IC50,,nM
CHEMBL2487,CHEMBL196244,IC50,,nM
CHEMBL2487,CHEMBL197305,IC50,,nM
CHEMBL2487,CHEMBL197305,IC50,,nM
CHEMBL2487,CHEMBL382746,IC50,,nM
CHEMBL2487,CHEMBL382746,IC50,,nM
CHEMBL2487,CHEMBL193900,IC50,64000.0,nM
CHEMBL2487,CHEMBL193900,IC50,12000.0,nM
CHEMBL2487,CHEMBL194020,IC50,20000.0,nM
CHEMBL2487,CHEMBL194824,IC50,,nM
CHEMBL2487,CHEMBL190083,IC50,280000.0,nM
CHEMBL2487,CHEMBL194754,Ki,95.0,nM
CHEMBL2487,CHEMBL198597,Ki,15.0,nM
CHEMBL2487,CHEMBL198598,Ki,1.1,nM
CHEMBL2487,CHEMBL371066,Ki,59.0,nM
CHEMBL2487,CHEMBL196407,Ki,38.0,nM
CHEMBL2487,CHEMBL196213,Ki,150.0,nM
CHEMBL2487,CHEMBL1169460,Ki,15.0,nM
CHEMBL2487,CHEMBL196387,Ki,80.0,nM
CHEMBL2487,CHEMBL381642,Ki,1.2,nM
CHEMBL2487,CHEMBL196941,Ki,32.5,nM
CHEMBL2487,CHEMBL567747,Ki,5.0,nM
CHEMBL2487,CHEMBL1788111,Ki,2.8,nM
CHEMBL2487,CHEMBL200116,IC50,6700.0,nM
CHEMBL2487,CHEMBL199946,IC50,5.2,nM
CHEMBL2487,CHEMBL202877,IC50,6000.0,nM
CHEMBL2487,CHEMBL425031,IC50,20000.0,nM
CHEMBL2487,CHEMBL200014,IC50,9900.0,nM
CHEMBL2487,CHEMBL202507,IC50,740.0,nM
CHEMBL2487,CHEMBL200077,IC50,180.0,nM
CHEMBL2487,CHEMBL204873,Ki,625.0,nM
CHEMBL2487,CHEMBL205512,Ki,31.2,nM
CHEMBL2487,CHEMBL206224,Ki,3.9,nM
CHEMBL2487,CHEMBL202938,Ki,21.5,nM
CHEMBL2487,CHEMBL377279,Ki,7.5,nM
CHEMBL2487,CHEMBL438972,Ki,500.0,nM
CHEMBL2487,CHEMBL205824,Ki,9.6,nM
CHEMBL2487,CHEMBL203320,Ki,5.6,nM
CHEMBL2487,CHEMBL205403,Ki,18.5,nM
CHEMBL2487,CHEMBL382007,Ki,6.1,nM
CHEMBL2487,CHEMBL381991,Ki,6.1,nM
CHEMBL2487,CHEMBL204010,Ki,4.0,nM
CHEMBL2487,CHEMBL378797,Ki,108.0,nM
CHEMBL2487,CHEMBL424863,Ki,1000.0,nM
CHEMBL2487,CHEMBL202898,Ki,185.0,nM
CHEMBL2487,CHEMBL204357,IC50,200.0,nM
CHEMBL2487,CHEMBL206766,IC50,6800.0,nM
CHEMBL2487,CHEMBL204443,IC50,3000.0,nM
CHEMBL2487,CHEMBL381336,IC50,6000.0,nM
CHEMBL2487,CHEMBL205400,IC50,3000.0,nM
CHEMBL2487,CHEMBL205714,IC50,5000.0,nM
CHEMBL2487,CHEMBL208230,IC50,74.0,nM
CHEMBL2487,CHEMBL424684,IC50,30.0,nM
CHEMBL2487,CHEMBL274414,IC50,160.0,nM
CHEMBL2487,CHEMBL208504,IC50,17.0,nM
CHEMBL2487,CHEMBL205970,IC50,152.0,nM
CHEMBL2487,CHEMBL410532,IC50,54.0,nM
CHEMBL2487,CHEMBL208350,IC50,17.0,nM
CHEMBL2487,CHEMBL382880,IC50,29.0,nM
CHEMBL2487,CHEMBL205907,IC50,15.0,nM
CHEMBL2487,CHEMBL205221,Ki,2.3,nM
CHEMBL2487,CHEMBL93124,Ki,4.3,nM
CHEMBL2487,CHEMBL381642,Ki,6.0,nM
CHEMBL2487,CHEMBL204414,Ki,2.8,nM
CHEMBL2487,CHEMBL383116,Ki,12.0,nM
CHEMBL2487,CHEMBL204829,Ki,0.7,nM
CHEMBL2487,CHEMBL208212,Ki,1.3,nM
CHEMBL2487,CHEMBL380476,Ki,11.5,nM
CHEMBL2487,CHEMBL379363,Ki,8000.0,nM
CHEMBL2487,CHEMBL207649,Ki,8000.0,nM
CHEMBL2487,CHEMBL93124,Ki,10000.0,nM
CHEMBL2487,CHEMBL381642,Ki,3000.0,nM
CHEMBL2487,CHEMBL78012,Ki,5000.0,nM
CHEMBL2487,CHEMBL292910,Ki,5.1,nM
CHEMBL2487,CHEMBL205332,Ki,217.0,nM
CHEMBL2487,CHEMBL377929,Ki,7000.0,nM
CHEMBL2487,CHEMBL208457,Ki,122.0,nM
CHEMBL2487,CHEMBL208456,Ki,375.0,nM
CHEMBL2487,CHEMBL205899,Ki,4000.0,nM
CHEMBL2487,CHEMBL381731,Ki,150.0,nM
CHEMBL2487,CHEMBL379363,Ki,4000.0,nM
CHEMBL2487,CHEMBL207649,Ki,152.0,nM
CHEMBL2487,CHEMBL93124,Ki,2.8,nM
CHEMBL2487,CHEMBL381642,Ki,1.2,nM
CHEMBL2487,CHEMBL78012,Ki,5.0,nM
CHEMBL2487,CHEMBL292910,Ki,1000.0,nM
CHEMBL2487,CHEMBL205332,Ki,12.0,nM
CHEMBL2487,CHEMBL377929,Ki,837.0,nM
CHEMBL2487,CHEMBL208457,Ki,7.5,nM
CHEMBL2487,CHEMBL208456,Ki,9.0,nM
CHEMBL2487,CHEMBL205899,Ki,500.0,nM
CHEMBL2487,CHEMBL381731,Ki,9.0,nM
CHEMBL2487,CHEMBL78012,Ki,10.3,nM
CHEMBL2487,CHEMBL381708,Ki,177.0,nM
CHEMBL2487,CHEMBL382407,Ki,48.3,nM
CHEMBL2487,CHEMBL207456,Ki,7.8,nM
CHEMBL2487,CHEMBL106509,Ki,55.9,nM
CHEMBL2487,CHEMBL217923,Ki,24.9,nM
CHEMBL2487,CHEMBL216864,Ki,316.3,nM
CHEMBL2487,CHEMBL216432,Ki,958.1,nM
CHEMBL2487,CHEMBL386737,Ki,839.2,nM
CHEMBL2487,CHEMBL387276,Ki,232.7,nM
CHEMBL2487,CHEMBL216553,Ki,36.6,nM
CHEMBL2487,CHEMBL106509,Ki,54.24,nM
CHEMBL2487,CHEMBL300172,Ki,0.16,nM
CHEMBL2487,CHEMBL384465,Ki,0.07,nM
CHEMBL2487,CHEMBL215110,Ki,9.37,nM
CHEMBL2487,CHEMBL216553,Ki,19.97,nM
CHEMBL2487,CHEMBL140,Ki,0.208,nM
CHEMBL2487,CHEMBL224643,Ki,22.6,nM
CHEMBL2487,CHEMBL224643,Ki,30.0,nM
CHEMBL2487,CHEMBL429694,Ki,1000.0,nM
CHEMBL2487,CHEMBL224392,Ki,1000.0,nM
CHEMBL2487,CHEMBL388844,Ki,72.5,nM
CHEMBL2487,CHEMBL224064,Ki,29.0,nM
CHEMBL2487,CHEMBL375934,Ki,13.2,nM
CHEMBL2487,CHEMBL429694,Ki,1000.0,nM
CHEMBL2487,CHEMBL224392,Ki,1000.0,nM
CHEMBL2487,CHEMBL388844,Ki,77.2,nM
CHEMBL2487,CHEMBL224064,Ki,38.3,nM
CHEMBL2487,CHEMBL375934,Ki,15.6,nM
CHEMBL2487,CHEMBL227869,Ki,6.8,nM
CHEMBL2487,CHEMBL227923,Ki,15.5,nM
CHEMBL2487,CHEMBL224149,Ki,8.5,nM
CHEMBL2487,CHEMBL224148,Ki,7.5,nM
CHEMBL2487,CHEMBL1162947,Ki,6.8,nM
CHEMBL2487,CHEMBL227817,Ki,5.0,nM
CHEMBL2487,CHEMBL390561,Ki,3.6,nM
CHEMBL2487,CHEMBL228094,Ki,21.0,nM
CHEMBL2487,CHEMBL224147,Ki,9.0,nM
CHEMBL2487,CHEMBL227750,Ki,7.5,nM
CHEMBL2487,CHEMBL226662,Ki,14.2,nM
CHEMBL2487,CHEMBL227921,Ki,4.5,nM
CHEMBL2487,CHEMBL223309,Ki,175.0,nM
CHEMBL2487,CHEMBL413436,Ki,3.4,nM
CHEMBL2487,CHEMBL227674,Ki,4.5,nM
CHEMBL2487,CHEMBL227752,Ki,67.58,nM
CHEMBL2487,CHEMBL227751,Ki,16.5,nM
CHEMBL2487,CHEMBL224096,Ki,2.9,nM
CHEMBL2487,CHEMBL227495,Ki,1.9,nM
CHEMBL2487,CHEMBL226610,Ki,21.5,nM
CHEMBL2487,CHEMBL389671,Ki,3.8,nM
CHEMBL2487,CHEMBL227577,Ki,3.1,nM
CHEMBL2487,CHEMBL227576,Ki,5.0,nM
CHEMBL2487,CHEMBL227521,Ki,1.2,nM
CHEMBL2487,CHEMBL373663,Ki,12.0,nM
CHEMBL2487,CHEMBL223285,Ki,2.9,nM
CHEMBL2487,CHEMBL227625,Ki,76.0,nM
CHEMBL2487,CHEMBL228034,Ki,2.9,nM
CHEMBL2487,CHEMBL228033,Ki,1.5,nM
CHEMBL2487,CHEMBL373548,Ki,106.0,nM
CHEMBL2487,CHEMBL231446,IC50,530.0,nM
CHEMBL2487,CHEMBL396543,IC50,16.0,nM
CHEMBL2487,CHEMBL231548,IC50,180.0,nM
CHEMBL2487,CHEMBL231547,IC50,140.0,nM
CHEMBL2487,CHEMBL231449,IC50,120.0,nM
CHEMBL2487,CHEMBL231448,IC50,540.0,nM
CHEMBL2487,CHEMBL396542,IC50,450.0,nM
CHEMBL2487,CHEMBL231351,IC50,650.0,nM
CHEMBL2487,CHEMBL395313,IC50,600.0,nM
CHEMBL2487,CHEMBL231250,IC50,73.0,nM
CHEMBL2487,CHEMBL231248,IC50,60.0,nM
CHEMBL2487,CHEMBL395312,IC50,360.0,nM
CHEMBL2487,CHEMBL390889,IC50,190.0,nM
CHEMBL2487,CHEMBL231647,IC50,900.0,nM
CHEMBL2487,CHEMBL231545,IC50,180.0,nM
CHEMBL2487,CHEMBL231035,IC50,1000.0,nM
CHEMBL2487,CHEMBL230931,IC50,680.0,nM
CHEMBL2487,CHEMBL425304,IC50,880.0,nM
CHEMBL2487,CHEMBL231125,IC50,780.0,nM
CHEMBL2487,CHEMBL390478,IC50,1900.0,nM
CHEMBL2487,CHEMBL231544,IC50,86.0,nM
CHEMBL2487,CHEMBL389549,IC50,280.0,nM
CHEMBL2487,CHEMBL231447,IC50,220.0,nM
CHEMBL2487,CHEMBL78012,Ki,8.9,nM
CHEMBL2487,CHEMBL69671,Ki,41.0,nM
CHEMBL2487,CHEMBL70894,Ki,31.0,nM
CHEMBL2487,CHEMBL244995,Ki,88.0,nM
CHEMBL2487,CHEMBL388460,Ki,8.3,nM
CHEMBL2487,CHEMBL244994,Ki,391.0,nM
CHEMBL2487,CHEMBL241986,Ki,645.0,nM
CHEMBL2487,CHEMBL241985,Ki,1840.0,nM
CHEMBL2487,CHEMBL245210,Ki,658.0,nM
CHEMBL2487,CHEMBL245208,Ki,7.4,nM
CHEMBL2487,CHEMBL387998,Ki,177.0,nM
CHEMBL2487,CHEMBL242410,Ki,183.0,nM
CHEMBL2487,CHEMBL242194,Ki,8.3,nM
CHEMBL2487,CHEMBL243492,Ki,38.5,nM
CHEMBL2487,CHEMBL244757,Ki,7.6,nM
CHEMBL2487,CHEMBL442269,Ki,8.2,nM
CHEMBL2487,CHEMBL241967,Ki,13.0,nM
CHEMBL2487,CHEMBL394553,Ki,24.2,nM
CHEMBL2487,CHEMBL81260,Ki,5.9,nM
CHEMBL2487,CHEMBL388227,Ki,1000.0,nM
CHEMBL2487,CHEMBL242411,Ki,180.0,nM
CHEMBL2487,CHEMBL245214,Ki,1000.0,nM
CHEMBL2487,CHEMBL244996,Ki,1000.0,nM
CHEMBL2487,CHEMBL241984,Ki,1000.0,nM
CHEMBL2487,CHEMBL243935,Ki,1000.0,nM
CHEMBL2487,CHEMBL388228,Ki,1000.0,nM
CHEMBL2487,CHEMBL244747,Ki,88.0,nM
CHEMBL2487,CHEMBL394626,Ki,147.0,nM
CHEMBL2487,CHEMBL207456,Ki,19.0,nM
CHEMBL2487,CHEMBL242347,Ki,21.0,nM
CHEMBL2487,CHEMBL242132,Ki,23.0,nM
CHEMBL2487,CHEMBL396212,Ki,27.0,nM
CHEMBL2487,CHEMBL242130,Ki,6.8,nM
CHEMBL2487,CHEMBL394523,Ki,22.0,nM
CHEMBL2487,CHEMBL398155,Ki,25.0,nM
CHEMBL2487,CHEMBL241917,Ki,36.0,nM
CHEMBL2487,CHEMBL243838,Ki,34.0,nM
CHEMBL2487,CHEMBL243630,Ki,25.0,nM
CHEMBL2487,CHEMBL231915,Ki,16.8,nM
CHEMBL2487,CHEMBL232114,Ki,6.2,nM
CHEMBL2487,CHEMBL232113,Ki,12.5,nM
CHEMBL2487,CHEMBL232112,Ki,1.6,nM
CHEMBL2487,CHEMBL231918,Ki,13.1,nM
CHEMBL2487,CHEMBL231917,Ki,6.7,nM
CHEMBL2487,CHEMBL398059,Ki,11.2,nM
CHEMBL2487,CHEMBL231916,Ki,9.2,nM
CHEMBL2487,CHEMBL240055,IC50,0.3,nM
CHEMBL2487,CHEMBL240286,IC50,56.0,nM
CHEMBL2487,CHEMBL240285,IC50,47.0,nM
CHEMBL2487,CHEMBL398395,IC50,46.0,nM
CHEMBL2487,CHEMBL240284,IC50,17.0,nM
CHEMBL2487,CHEMBL240071,IC50,14.0,nM
CHEMBL2487,CHEMBL240070,IC50,12.0,nM
CHEMBL2487,CHEMBL240069,IC50,27.0,nM
CHEMBL2487,CHEMBL442801,IC50,3.5,nM
CHEMBL2487,CHEMBL239859,IC50,3.5,nM
CHEMBL2487,CHEMBL239858,IC50,2.5,nM
CHEMBL2487,CHEMBL400420,IC50,2.8,nM
CHEMBL2487,CHEMBL239629,IC50,2.4,nM
CHEMBL2487,CHEMBL393941,IC50,12.0,nM
CHEMBL2487,CHEMBL236192,IC50,16.0,nM
CHEMBL2487,CHEMBL429448,IC50,29.0,nM
CHEMBL2487,CHEMBL236191,IC50,81.0,nM
CHEMBL2487,CHEMBL236190,IC50,6.9,nM
CHEMBL2487,CHEMBL236189,IC50,27.0,nM
CHEMBL2487,CHEMBL236188,IC50,9.6,nM
CHEMBL2487,CHEMBL236187,IC50,16.0,nM
CHEMBL2487,CHEMBL236186,IC50,25.0,nM
CHEMBL2487,CHEMBL236185,IC50,10.0,nM
CHEMBL2487,CHEMBL392060,IC50,3.5,nM
CHEMBL2487,CHEMBL236184,IC50,6.9,nM
CHEMBL2487,CHEMBL236183,IC50,17.0,nM
CHEMBL2487,CHEMBL392059,IC50,12.0,nM
CHEMBL2487,CHEMBL236182,IC50,13.0,nM
CHEMBL2487,CHEMBL394132,IC50,9.0,nM
CHEMBL2487,CHEMBL238271,IC50,28.0,nM
CHEMBL2487,CHEMBL392144,IC50,3.2,nM
CHEMBL2487,CHEMBL236196,IC50,104.0,nM
CHEMBL2487,CHEMBL429449,IC50,57.0,nM
CHEMBL2487,CHEMBL236195,IC50,2425.0,nM
CHEMBL2487,CHEMBL236193,IC50,15.0,nM
CHEMBL2487,CHEMBL392144,IC50,4.3,nM
CHEMBL2487,CHEMBL393941,IC50,39.0,nM
CHEMBL2487,CHEMBL236192,IC50,32.0,nM
CHEMBL2487,CHEMBL429448,IC50,144.0,nM
CHEMBL2487,CHEMBL236190,IC50,45.0,nM
CHEMBL2487,CHEMBL236188,IC50,20.0,nM
CHEMBL2487,CHEMBL236187,IC50,115.0,nM
CHEMBL2487,CHEMBL236185,IC50,25.0,nM
CHEMBL2487,CHEMBL392060,IC50,7.7,nM
CHEMBL2487,CHEMBL236184,IC50,8.3,nM
CHEMBL2487,CHEMBL236183,IC50,15.0,nM
CHEMBL2487,CHEMBL392059,IC50,14.0,nM
CHEMBL2487,CHEMBL236182,IC50,10.0,nM
CHEMBL2487,CHEMBL394132,IC50,20.0,nM
CHEMBL2487,CHEMBL238271,IC50,190.0,nM
CHEMBL2487,CHEMBL392878,IC50,600.0,nM
CHEMBL2487,CHEMBL418455,IC50,8000.0,nM
CHEMBL2487,CHEMBL81880,IC50,600.0,nM
CHEMBL2487,CHEMBL140,IC50,800.0,nM
CHEMBL2487,CHEMBL245688,IC50,100.0,nM
CHEMBL2487,CHEMBL245479,IC50,20000.0,nM
CHEMBL2487,CHEMBL245478,IC50,20000.0,nM
CHEMBL2487,CHEMBL245477,IC50,20000.0,nM
CHEMBL2487,CHEMBL245476,IC50,20000.0,nM
CHEMBL2487,CHEMBL396917,IC50,1800.0,nM
CHEMBL2487,CHEMBL248339,IC50,20000.0,nM
CHEMBL2487,CHEMBL248338,IC50,2700.0,nM
CHEMBL2487,CHEMBL248337,IC50,1100.0,nM
CHEMBL2487,CHEMBL248133,IC50,1300.0,nM
CHEMBL2487,CHEMBL248132,IC50,300.0,nM
CHEMBL2487,CHEMBL248131,IC50,700.0,nM
CHEMBL2487,CHEMBL247932,IC50,1000.0,nM
CHEMBL2487,CHEMBL247931,IC50,600.0,nM
CHEMBL2487,CHEMBL247930,IC50,600.0,nM
CHEMBL2487,CHEMBL247728,IC50,1900.0,nM
CHEMBL2487,CHEMBL247727,IC50,1400.0,nM
CHEMBL2487,CHEMBL247726,IC50,1700.0,nM
CHEMBL2487,CHEMBL247530,IC50,1100.0,nM
CHEMBL2487,CHEMBL427878,IC50,1100.0,nM
CHEMBL2487,CHEMBL247328,IC50,800.0,nM
CHEMBL2487,CHEMBL247929,IC50,1100.0,nM
CHEMBL2487,CHEMBL247927,IC50,900.0,nM
CHEMBL2487,CHEMBL391205,IC50,800.0,nM
CHEMBL2487,CHEMBL247725,IC50,900.0,nM
CHEMBL2487,CHEMBL247674,IC50,500.0,nM
CHEMBL2487,CHEMBL247524,IC50,700.0,nM
CHEMBL2487,CHEMBL427877,IC50,2300.0,nM
CHEMBL2487,CHEMBL394713,IC50,900.0,nM
CHEMBL2487,CHEMBL248327,IC50,500.0,nM
CHEMBL2487,CHEMBL248122,IC50,1100.0,nM
CHEMBL2487,CHEMBL78012,Ki,8.95,nM
CHEMBL2487,CHEMBL93124,Kd,7.23,nM
CHEMBL2487,CHEMBL254850,Ki,377.0,nM
CHEMBL2487,CHEMBL252969,Ki,205.0,nM
CHEMBL2487,CHEMBL252766,Ki,7.93,nM
CHEMBL2487,CHEMBL252765,Ki,80.0,nM
CHEMBL2487,CHEMBL524651,Ki,18.8,nM
CHEMBL2487,CHEMBL93124,Ki,2.8,nM
CHEMBL2487,CHEMBL486529,Ki,11.2,nM
CHEMBL2487,CHEMBL503833,Ki,11.5,nM
CHEMBL2487,CHEMBL451807,Ki,4.0,nM
CHEMBL2487,CHEMBL519255,Ki,1.5,nM
CHEMBL2487,CHEMBL510384,Ki,5.7,nM
CHEMBL2487,CHEMBL501127,Ki,4000.0,nM
CHEMBL2487,CHEMBL490083,Ki,2.2,nM
CHEMBL2487,CHEMBL490084,Ki,22.5,nM
CHEMBL2487,CHEMBL490085,Ki,776.0,nM
CHEMBL2487,CHEMBL207456,Ki,2.8,nM
CHEMBL2487,CHEMBL450553,IC50,9690.0,nM
CHEMBL2487,CHEMBL492216,IC50,2300.0,nM
CHEMBL2487,CHEMBL492217,IC50,810.0,nM
CHEMBL2487,CHEMBL491203,IC50,160.0,nM
CHEMBL2487,CHEMBL509088,IC50,130.0,nM
CHEMBL2487,CHEMBL489978,IC50,1980.0,nM
CHEMBL2487,CHEMBL446870,IC50,200.0,nM
CHEMBL2487,CHEMBL489979,IC50,470.0,nM
CHEMBL2487,CHEMBL524114,IC50,170.0,nM
CHEMBL2487,CHEMBL524141,IC50,70.0,nM
CHEMBL2487,CHEMBL443097,IC50,3620.0,nM
CHEMBL2487,CHEMBL491406,IC50,3440.0,nM
CHEMBL2487,CHEMBL491407,IC50,2190.0,nM
CHEMBL2487,CHEMBL490798,IC50,3210.0,nM
CHEMBL2487,CHEMBL490799,IC50,1340.0,nM
CHEMBL2487,CHEMBL492023,IC50,2800.0,nM
CHEMBL2487,CHEMBL492024,IC50,820.0,nM
CHEMBL2487,CHEMBL523824,IC50,80.0,nM
CHEMBL2487,CHEMBL444393,IC50,2950.0,nM
CHEMBL2487,CHEMBL490808,IC50,2160.0,nM
CHEMBL2487,CHEMBL490806,IC50,5440.0,nM
CHEMBL2487,CHEMBL489994,IC50,800.0,nM
CHEMBL2487,CHEMBL489792,IC50,160.0,nM
CHEMBL2487,CHEMBL521929,IC50,530.0,nM
CHEMBL2487,CHEMBL140,IC50,800.0,nM
CHEMBL2487,CHEMBL418455,IC50,8000.0,nM
CHEMBL2487,CHEMBL207456,Ki,2.8,nM
CHEMBL2487,CHEMBL477841,Ki,9.0,nM
CHEMBL2487,CHEMBL515387,IC50,30000.0,nM
CHEMBL2487,CHEMBL510384,Ki,5.7,nM
CHEMBL2487,CHEMBL568061,Ki,10.0,nM
CHEMBL2487,CHEMBL93124,Ki,2.8,nM
